,stock,material,descripcion,tipoMaterial,umb,mat,sm,grupo,jerarquia,numerofab,fabricante,extension,creado,modificado
16685,71000513291,91000020415,"GOVERNOR ASSEMBLY, AIR BRAKE",HERS,ST,,,261017,,T 642033,WORTH-TU,,2016-04-27,2022-10-07
16686,71000513309,91000020416,"LIGHT UNIT, EMERGENCY",HERS,ST,,,261017,,642012,WORTH-TU,,2016-04-27,2022-10-07
16687,71000513317,91000020417,LOCKWASHER,HERS,ST,,,31161801,,27-631108,WORTH-TU,,2016-04-27,
16688,71000513325,91000020418,"WEIGHT, BALANCE",HERS,ST,,,261017,,64-1785,WORTH-TU,,2016-04-27,
16689,71000513333,91000020419,"GEAR, WORM WHEEL",HERS,ST,,,311717,,64-1752,WORTH-TU,,2016-04-27,
16690,71000513341,91000020420,"GEAR, WORM WHEEL",HERS,ST,,,311717,,64-1756,WORTH-TU,,2016-04-27,
16691,71000513358,91000020421,"BAFFLE,  OIL",HERS,ST,,,261017,,W5084-001,WORTH-TU,,2016-04-27,
16692,71000513374,91000020423,"BAFFLE,  OIL",HERS,ST,,,261017,,32333-001,WORTH-TU,,2016-04-27,2019-05-14
16693,71000513390,91000020424,"WEIGHT, GOVERNOR",HERS,ST,,,261017,,A-47-002,WORTH-TU,,2016-04-27,
16694,71000513408,91000020425,BUSHING,HERS,ST,,,311716,,DWG. V-29963-002,WORTH-TU,,2016-04-27,
16695,71000513416,91000020426,PINION,HERS,ST,,,31171710,,DWG. LD-85806A,WORTH-TU,,2016-04-27,
16696,71000513432,91000020427,"COLLAR, SHAFT",HERS,ST,,,31163210,,DWG. A-133-1,WORTH-TU,,2016-04-27,
16697,71000513440,91000020428,COVER,HERS,ST,,,312615,,LA-93348-001,WORTH-TU,,2016-04-27,
16698,71000513457,91000020429,"CUP-EMERGENCY GOVERNOR, ASSEMBLY",HERS,ST,,,261017,,729963-008,WORTH-TU,,2016-04-27,2022-11-04
16699,71000513465,91000020430,GASKET,HERS,ST,,,3118,,DWG. LA-174346-005,WORTH-TU,,2016-04-27,2022-11-01
16700,71000513473,91000020431,"CAP, PROTECTIVE, DUST AND MOISTURE SEAL",HERS,ST,,,261017,,30374 001,WORTH-TU,,2016-04-27,
16701,71000513481,91000020432,"HOUSING, BEARING UNIT",HERS,ST,,,31171519,,DWG: A-91537-1,WORTH-TU,,2016-04-27,
16702,71000513481,91000020433,"HOUSING, BEARING UNIT",HERS,ST,,,31171519,,W123181-701,WORTH-TU,,2016-04-27,
16703,71000513499,91000020434,KEY,HERS,ST,,,31162102,,V-29686-001,WORTH-TU,,2016-04-27,
16704,71000513507,91000020435,KEY,HERS,ST,,,31162102,,LA-130310-050,WORTH-TU,,2016-04-27,
16705,71000513515,91000020436,LEVER,HERS,ST,,,31162807,,DWG. B-70204A,WORTH-TU,,2016-04-27,
16706,71000513515,91000020437,LEVER,HERS,ST,,,31162807,,W123178-701,WORTH-TU,,2016-04-27,
16707,71000513523,91000020438,LEVER,HERS,ST,,,31162807,,60196 001,WORTH-TU,,2016-04-27,
16708,71000513531,91000020439,"LEVER ASSEMBLY, MANUAL CONTROL",HERS,ST,,,261017,,35891-001,WORTH-TU,,2016-04-27,2019-05-14
16709,71000513549,91000020440,"DISK, VALVE",HERS,ST,,,261017,,AL144023-001,WORTH-TU,,2016-04-27,2022-10-07
16710,71000513556,91000020441,NUT,HERS,ST,,,311617,,A-52-001,WORTH-TU,,2016-04-27,
16711,71000513564,91000020442,NUT,HERS,ST,,,311617,,5150 001,WORTH-TU,,2016-04-27,
16712,71000513572,91000020443,NUT,HERS,ST,,,311617,,V-9225-001,WORTH-TU,,2016-04-27,
16713,71000513598,91000020445,"PACKING, PREFORMED",HERS,ST,,,31181701,,LA-72462-005,WORTH-TU,,2016-04-27,
16714,71000513614,91000020446,"PIN, DRIVE, GUIDED",HERS,ST,,,311632,,69015-001,WORTH-TU,,2016-04-27,2019-05-14
16715,71000513622,91000020447,PIN,HERS,ST,,,311632,,V-10115-001,WORTH-TU,,2016-04-27,
16716,71000513648,91000020448,RETAINER,HERS,ST,,,311632,,ITEM 751,WORTH-TU,,2016-04-27,
16717,71000513655,91000020449,"GRATING, NONMETALLIC",HERS,ST,,,314119,,W14-002,WORTH-TU,,2016-04-27,2022-11-01
16718,71000513689,91000020451,"ROLLER, BEARING",HERS,ST,,,261017,,30332-002,WORTH-TU,,2016-04-27,2019-05-14
16719,71000513697,91000020452,ROTOR,HERS,ST,,,261017,,29351/52,WORTH-TU,,2016-04-27,
16720,71000513705,91000020453,"SCREW, MACHINE",HERS,ST,,,31161504,,LA-128320-104,WORTH-TU,,2016-04-27,
16721,71000513721,91000020454,SCREW,HERS,ST,,,31161505,,LA-128269-079,WORTH-TU,,2016-04-27,2022-10-03
16722,71000513739,91000020455,SCREW,HERS,ST,,,31161505,,V-12161-001,WORTH-TU,,2016-04-27,2022-10-03
16723,71000513747,91000020456,SCREW,HERS,ST,,,31161505,,V-9223-001,WORTH-TU,,2016-04-27,2022-10-03
16724,71000513754,91000020457,"SEAT, VALVE",HERS,ST,,,40141646,,LB-9332L-001,WORTH-TU,,2016-04-27,
16725,71000513762,91000020458,SHAFT,HERS,ST,,,26111510,,138932-001,WORTH-TU,,2016-04-27,2019-05-24
16726,71000513770,91000020459,SHIM,HERS,ST,,,261017,,LA-69959-701,WORTH-TU,,2016-04-27,
16727,71000513788,91000020460,"SLEEVE, DRIVE, VALVE",HERS,ST,,,40141616,,ITEM 794,WORTH-TU,,2016-04-27,
16728,71000513796,91000020461,"SLEEVE, SLIDING, MECHANICAL TRANSMISSION",HERS,ST,,,261017,,V-5081-001,WORTH-TU,,2016-04-27,
16729,71000513804,91000020462,"SLEEVE, SLIDING, MECHANICAL TRANSMISSION",HERS,ST,,,261017,,795,WORTH-TU,,2016-04-27,
16730,71000513812,91000020463,"RING, SLINGER",HERS,ST,,,261017,,32331-001,WORTH-TU,,2016-04-27,2019-05-14
16731,71000513838,91000020465,"SPACER, RING",HERS,ST,,,31162419,,DWG. V-39312-1,WORTH-TU,,2016-04-27,
16732,71000513846,91000020466,"SPINDLE,CONNECTION GOVERNOR ASSY",HERS,ST,,,261017,,W 91536-001,WORTH-TU,,2016-04-27,
16733,71000513853,91000020467,"SPINDLE, MECHANICALLY ACTUATED",HERS,ST,,,261017,,W123180-701,WORTH-TU,,2016-04-27,
16734,71000513861,91000020468,"SPINDLE ROD, SAFETY VALVE",HERS,ST,,,261017,,BMI-MISC-1538,GCB-DWG,,2016-04-27,
16735,71000513887,91000020469,SPRING,HERS,ST,,,311619,,74864 001,WORTH-TU,,2016-04-27,
16736,71000513895,91000020470,SPRING,HERS,ST,,,311619,,4745-001,WORTH-TU,,2016-04-27,2019-05-24
16737,71000513911,91000020471,SPRING,HERS,ST,,,311619,,2350,WORTH-TU,,2016-04-27,
16738,71000513911,91000020472,SPRING,HERS,ST,,,311619,,DWG.V-12936,WORTH-TU,,2016-04-27,
16739,71000513929,91000020473,SPRING,HERS,ST,,,311619,,102701-001,WORTH-TU,,2016-04-27,2019-05-14
16740,71000513952,91000020475,"STEM, FLUID VALVE",HERS,ST,,,40141616,,LA-133236-001,WORTH-TU,,2016-04-27,
16741,71000513960,91000020476,"STEM, FLUID VALVE",HERS,ST,,,40141616,,DWG-85806A/ITEM 207,WORTH-TU,,2016-04-27,
16742,71000513978,91000020477,"STEM, FLUID VALVE",HERS,ST,,,40141616,,725207-000,WORTH-TU,,2016-04-27,2019-05-14
16743,71000513986,91000020478,"STOP, MECHANICAL",HERS,ST,,,261017,,A-20097,GCB-DWG,,2016-04-27,
16744,71000513986,91000020479,"STOP, MECHANICAL",HERS,ST,,,261017,,W 182884-001,WORTH-TU,,2016-04-27,
16745,71000513994,91000020480,VALVE,HERS,ST,,,401416,,81992-005,WORTH-TU,,2016-04-27,2019-05-14
16746,71000514000,91000020481,VALVE,HERS,ST,,,401416,,DWG. 25243,WORTH-TU,,2016-04-27,
16747,71000514000,91000020482,VALVE,HERS,ST,,,401416,,LC-69616-2QR-2,WORTH-TU,,2016-04-27,
16748,71000514018,91000020483,"GOVERNOR ASSEMBLY, AIR BRAKE",HERS,ST,,,261017,,142612-001,WORTH-TU,,2016-04-27,2022-10-07
16749,71000514034,91000020486,VALVE,HERS,ST,,,401416,,LB133238-001,WORTH-TU,,2016-04-27,
16750,71000514042,91000020487,VALVE,HERS,ST,,,401416,,81938-027,WORTH-TU,,2016-04-27,2019-05-14
16751,71000514059,91000020488,"WEIGHT, BALANCE",HERS,PAA,,,261017,,ITEM 20,WORTH-TU,,2016-04-27,
16752,71000514067,91000020489,"WEIGHT, OVERSPEED, ASSEMBLY",HERS,ST,,,261017,,10373-701,WORTH-TU,,2016-04-27,2019-05-14
16753,71000514075,91000020490,"BAFFLE,  OIL",HERS,ST,,,261017,,62728,WORTH-TU,,2016-04-27,2019-05-14
16754,71000514083,91000020491,"BEARING, JOURNAL ASSY",HERS,ST,,,311715,,6040851 069,IR-TU,,2016-04-27,
16755,71000514109,91000020492,"BLOCK, SLIDING",HERS,ST,,,261017,,61-2582,WORTH-TU,,2016-04-27,2022-11-05
16756,71000514125,91000020493,"BUSHING, SLEEVE",HERS,ST,,,311716,,61-3047,WORTH-TU,,2016-04-27,
16757,71000514133,91000020494,BUSHING,HERS,ST,,,311716,,61-3048,WORTH-TU,,2016-04-27,
16758,71000514141,91000020495,"BUSHING, SLEEVE",HERS,ST,,,311716,,W6047896-036,WORTH-TU,,2016-04-27,
16759,71000514158,91000020496,BUSHING,HERS,ST,,,311716,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16760,71000514166,91000020497,"COUPLING, SHAFT, FLEXIBLE",HERS,ST,,,31163013,,61-1761,WORTH-TU,,2016-04-27,
16761,71000514174,91000020498,GOVERNOR,HERS,ST,,,261017,,NOT AVAILABLE,WORTH-TU,,2016-04-27,2022-10-07
16762,71000514182,91000020499,GASKET,HERS,ST,,,3118,,W6050089-025,WORTH-TU,,2016-04-27,2022-11-01
16763,71000514190,91000020500,GASKET,HERS,ST,,,3118,,W6050089049,WORTH-TU,,2016-04-27,2022-11-01
16764,71000514208,91000020501,GASKET,HERS,ST,,,3118,,27-302854,WORTH-TU,,2016-04-27,2022-11-01
16765,71000514216,91000020502,"GEAR, WORM.",HERS,ST,,,311717,,64-1555,WORTH-TU,,2016-04-27,
16766,71000514224,91000020503,"CONTROL, INTERLOCK",HERS,ST,,,261017,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16767,71000514240,91000020504,"INDICATOR, SIGHT, LIQUID",HERS,ST,,,261017,,T-20650208,WORTH-TU,,2016-04-27,
16768,71000514240,91000020505,"INDICATOR, SIGHT, LIQUID",HERS,ST,,,261017,,T20650208,WORTH-TU,,2016-04-27,
16769,71000514265,91000020507,"NUT, SELF-LOCKING, HEXAGON",HERS,ST,,,311617,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16770,71000514273,91000020508,"PACKING, PREFORMED",HERS,ST,,,31181701,,61-621006,WORTH-TU,,2016-04-27,
16771,71000514281,91000020509,"PACKING, PREFORMED",HERS,ST,,,31181701,,W6069916-089,WORTH-TU,,2016-04-27,
16772,71000514299,91000020510,"PIN, STRAIGHT",HERS,ST,,,31163214,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16773,71000514307,91000020511,"SPACER, RING",HERS,ST,,,31162419,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16774,71000514315,91000020512,"GRATING, NONMETALLIC",HERS,ST,,,314119,,62-18,WORTH-TU,,2016-04-27,2022-11-01
16775,71000514323,91000020514,"SPACER, RING",HERS,ST,,,31162419,,W6040851-002,WORTH-TU,,2016-04-27,
16776,71000514331,91000020515,"RING, RETAINING",HERS,ST,,,31163202,,W6040851-003,WORTH-TU,,2016-04-27,
16777,71000514349,91000020516,"RING, CARBON",HERS,ST,,,261017,,6026596-020,DRESSER,,2016-04-27,2022-11-04
16778,71000514349,91000020517,"RING, CARBON",HERS,ST,,,261017,,W621089,WORTH-TU,,2016-04-27,2022-11-04
16779,71000514364,91000020518,"ROTOR-TURBINE, ASSEMBLY",HERS,ST,,,261017,,62-6016,WORTH-TU,,2016-04-27,
16780,71000514372,91000020519,"SCREW, MACHINE",HERS,ST,,,31161504,,61-3218,WORTH-TU,,2016-04-27,
16781,71000514380,91000020520,"SEAT, VALVE",HERS,ST,,,40141646,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16782,71000514398,91000020521,"SEAT, VALVE",HERS,ST,,,40141646,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16783,71000514406,91000020522,"SEAT, VALVE",HERS,ST,,,40141646,,61-3105,WORTH-TU,,2016-04-27,
16784,71000514430,91000020525,OIL SLINGER,HERS,ST,,,261017,,T621103,WORTH-TU,,2016-04-27,
16785,71000514448,91000020526,OIL SLINGER,HERS,ST,,,261017,,T-62741,WORTH-TU,,2016-04-27,
16786,71000514455,91000020527,"SPACER, RING",HERS,ST,,,31162419,,62-1096,WORTH-TU,,2016-04-27,
16787,71000514471,91000020529,"SPRING, HELICAL  (RECOIL)",HERS,ST,,,261017,,62-1561,WORTH-TU,,2016-04-27,
16788,71000514489,91000020530,SPRING,HERS,ST,,,311619,,6047896-058,WORTH-TU,,2016-04-27,2019-05-14
16789,71000514497,91000020531,"SPRING, HELICAL  (RECOIL)",HERS,ST,,,261017,,61-102,WORTH-TU,,2016-04-27,
16790,71000514505,91000020532,SPRING,HERS,ST,,,311619,,61-193,WORTH-TU,,2016-04-27,
16791,71000514513,91000020533,"SPRING, SAFETY AND RELIEF VALVE",HERS,ST,,,261017,,62-1453,WORTH-TU,,2016-04-27,
16792,71000514521,91000020534,CHEST,HERS,ST,,,261017,,NOT AVAILABLE,WORTH-TU,,2016-04-27,2022-10-07
16793,71000514539,91000020535,"VALVE, GOVERNING",HERS,ST,,,261017,,NOT AVAILABLE,WORTH-TU,,2016-04-27,2022-10-07
16794,71000514547,91000020536,"STUD, DOUBLE END",HERS,ST,,,311616,,NOT AVAILABLE,WORTH-TU,,2016-04-27,2022-11-04
16795,71000514554,91000020537,STOPPER,HERS,ST,,,261017,,621087,WORTH-TU,,2016-04-27,2019-05-14
16796,71000514562,91000020538,STRAINER,HERS,ST,,,261017,,T-61519,WORTH-TU,,2016-04-27,
16797,71000514570,91000020539,FINGER,HERS,ST,,,261017,,613071,WORTH-TU,,2016-04-27,2022-10-07
16798,71000514588,91000020540,"SEAL, OFF PLATE",HERS,ST,,,261017,,W6047896-023,WORTH-TU,,2016-04-27,
16799,71000514604,91000020542,"VALVE, SAFETY RELIEF",HERS,ST,,,40141606,,T-22886,WORTH-TU,,2016-04-27,
16800,71000514612,91000020543,"WEIGHT, OVERSPEED, ASSEMBLY",HERS,ST,,,261017,,61-1627,WORTH-TU,,2016-04-27,
16801,71000514620,91000020544,GEAR,HERS,ST,,,311717,,64-1554,WORTH-TU,,2016-04-27,
16802,71000514638,91000020545,"DISK, TURBINE, TURBINE ENGINE",HERS,ST,,,261017,,62-2526,WORTH-TU,,2016-04-27,
16803,71000514646,91000020546,"DISK, TURBINE, TURBINE ENGINE",HERS,ST,,,261017,,62-2525,WORTH-TU,,2016-04-27,
16804,71000514653,91000020547,"GEAR, WORM WHEEL",HERS,ST,,,311717,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16805,71000514661,91000020548,"BAFFLE,  OIL",HERS,ST,,,261017,,62-14,WORTH-TU,,2016-04-27,
16806,71000514679,91000020549,"BAFFLE,  OIL",HERS,ST,,,261017,,6056128 007,WORTH-TU,,2016-04-27,
16807,71000514695,91000020553,"VALVE, EXHAUST",HERS,ST,,,311715,,W62658,WORTH-TU,,2016-04-27,2022-10-07
16808,71000514703,91000020554,"BEARING HALF SET, SLEEVE",HERS,ST,,,311716,,W6040851-005,WORTH-TU,,2016-04-27,2022-11-01
16809,71000514711,91000020555,"BUSHING, SLEEVE",HERS,ST,,,311716,,W6069916-088,WORTH-TU,,2016-04-27,
16810,71000514729,91000020556,FINGER,HERS,ST,,,261017,,W613071,WORTH-TU,,2016-04-27,2022-10-07
16811,71000514737,91000020557,GASKET,HERS,ST,,,3118,,W6069916077,WORTH-TU,,2016-04-27,2022-11-01
16812,71000514752,91000020559,"SPACER, RING",HERS,ST,,,31162419,,W6047896-006,WORTH-TU,,2016-04-27,
16813,71000514760,91000020560,"SPACER, RING",HERS,ST,,,31162419,,W6055497-103,WORTH-TU,,2016-04-27,
16814,71000514794,91000020561,SPRING,HERS,ST,,,311619,,T6229,WORTH-TU,,2016-04-27,
16815,71000514828,91000020563,"GEAR, WORM WHEEL",HERS,ST,,,311717,,64-1409,WORTH-TU,,2016-04-27,
16816,71000514836,91000020564,"GEAR, WORM",HERS,ST,,,311717,,W6069916-087,WORTH-TU,,2016-04-27,
16817,71000514869,91000020565,"BUSHING, SLEEVE",HERS,ST,,,311716,,DWG T.505-330B/POS.67,WORTH-TU,,2016-04-27,
16818,71000514877,91000020566,"BUSHING, SLEEVE",HERS,ST,,,311716,,DWG T.505-330B/POS.463,WORTH-TU,,2016-04-27,
16819,71000514885,91000020567,BUSHING,HERS,ST,,,311716,,62-1527,WORTH-TU,,2016-04-27,
16820,71000514885,91000020568,BUSHING,HERS,ST,,,311716,,DWG T.505-330B/POS.28,WORTH-TU,,2016-04-27,
16821,71000514893,91000020569,BUSHING,HERS,ST,,,311716,,DWG T.505-330B/POS.516,WORTH-TU,,2016-04-27,
16822,71000514901,91000020570,BRACKET,HERS,ST,,,311625,,T319788,WORTH-TU,,2016-04-27,
16823,71000514927,91000020571,BUSHING,HERS,ST,,,311716,,DWG T.505-330B/POS.454,WORTH-TU,,2016-04-27,
16824,71000514935,91000020572,"CUP-EMERGENCY GOVERNOR, ASSEMBLY",HERS,ST,,,261017,,62-1491,WORTH-TU,,2016-04-27,2022-11-04
16825,71000514935,91000020573,"CUP-EMERGENCY GOVERNOR, ASSEMBLY",HERS,ST,,,261017,,DWG T.505-330B/POS.54,WORTH-TU,,2016-04-27,2022-11-04
16826,71000514943,91000020574,"RETAINER ASSY, GOVERNOR WEIGHT",HERS,ST,,,261017,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16827,71000514950,91000020575,"DISK, SOLID, PLAIN",HERS,ST,,,261017,,62-1685,WORTH-TU,,2016-04-27,
16828,71000514950,91000020576,"DISK, SOLID, PLAIN",HERS,ST,,,261017,,DWG T.505-330B/POS.943,WORTH-TU,,2016-04-27,
16829,71000514976,91000020579,GASKET,HERS,ST,,,3118,,W6040851-048,WORTH-TU,,2016-04-27,2022-11-01
16830,71000514984,91000020580,GASKET,HERS,ST,,,3118,,DWG T.505-330B/POS.902,WORTH-TU,,2016-04-27,2022-11-01
16831,71000514984,91000020581,GASKET,HERS,ST,,,3118,,W6040851-047,WORTH-TU,,2016-04-27,2022-11-01
16832,71000514992,91000020582,GASKET,HERS,ST,,,3118,,W6040851-046,WORTH-TU,,2016-04-27,2022-11-01
16833,71000515007,91000020583,GASKET,HERS,ST,,,3118,,DWG T.505-330B/POS.939,WORTH-TU,,2016-04-27,2022-11-01
16834,71000515007,91000020584,GASKET,HERS,ST,,,3118,,T621265,WORTH-TU,,2016-04-27,2022-11-01
16835,71000515023,91000020585,"HOUSING, BEARING UNIT",HERS,ST,,,31171519,,DWG T.505-330B/POS.919,WORTH-TU,,2016-04-27,2022-10-03
16836,71000515056,91000020586,KEY BLANK,HERS,ST,,,311632,,61-3015,WORTH-TU,,2016-04-27,
16837,71000515056,91000020587,KEY BLANK,HERS,ST,,,311632,,DWG T.505-330B/POS.79,WORTH-TU,,2016-04-27,
16838,71000515064,91000020588,KEY BLANK,HERS,ST,,,311632,,61-3019,WORTH-TU,,2016-04-27,
16839,71000515072,91000020589,LEVER,HERS,ST,,,31162807,,T-408799APOS.933,WORTH-TU,,2016-04-27,
16840,71000515098,91000020590,"LOCKNUT, THRUST BEARING.",HERS,ST,,,261017,,DWG T.505-330B/POS.31,WORTH-TU,,2016-04-27,
16841,71000515098,91000020591,"LOCKNUT, THRUST BEARING.",HERS,ST,,,261017,,T-621717,WORTH-TU,,2016-04-27,
16842,71000515130,91000020592,"PIN, STRAIGHT",HERS,ST,,,31163214,,DWG T.505-330B/POS.718,WORTH-TU,,2016-04-27,
16843,71000515130,91000020593,"PIN, STRAIGHT",HERS,ST,,,31163214,,DWG. T-408799APOS.718,WORTH-TU,,2016-04-27,
16844,71000515148,91000020594,PISTON,HERS,ST,,,26101736,,T-319788POS.955,WORTH-TU,,2016-04-27,
16845,71000515155,91000020595,"RING, RETAINING",HERS,ST,,,31163202,,DWG T.505-330B/ITEM 7,WORTH-TU,,2016-04-27,
16846,71000515155,91000020596,"RING, RETAINING",HERS,ST,,,31163202,,ITEM 7/SER.1043780/1/2/3,WORTH-TU,,2016-04-27,
16847,71000515171,91000020597,"RING, CARBON",HERS,ST,,,261017,,PL-11055-02,LORRAINE,,2016-04-27,2022-11-04
16848,71000515189,91000020600,"SPACER, RING",HERS,ST,,,31162419,,W6050089-057,WORTH-TU,,2016-04-27,
16849,71000515197,91000020601,STOPPER,HERS,ST,,,261017,,62-1204,WORTH-TU,,2016-04-27,
16850,71000515197,91000020602,STOPPER,HERS,ST,,,261017,,DWG T.505-330B/POS.207,WORTH-TU,,2016-04-27,
16851,71000515213,91000020604,"RING, RETAINING",HERS,ST,,,31163202,,W6047896-011,WORTH-TU,,2016-04-27,
16852,71000515221,91000020605,"RING, RETAINING",HERS,ST,,,31163202,,DWG T.505-330B/POS.30,WORTH-TU,,2016-04-27,
16853,71000515221,91000020606,"RING, RETAINING",HERS,ST,,,31163202,,T-408799A,WORTH-TU,,2016-04-27,
16854,71000515239,91000020607,"SPACER, RING",HERS,ST,,,31162419,,62-1493,WORTH-TU,,2016-04-27,
16855,71000515239,91000020608,"SPACER, RING",HERS,ST,,,31162419,,DWG T.505-330B/POS.907,WORTH-TU,,2016-04-27,
16856,71000515247,91000020609,"GRATING, NONMETALLIC",HERS,ST,,,314119,,62-1499,WORTH-TU,,2016-04-27,2022-11-01
16857,71000515247,91000020610,"GRATING, NONMETALLIC",HERS,ST,,,314119,,DWG T.505-330B/POS.306,WORTH-TU,,2016-04-27,2022-11-01
16858,71000515338,91000020614,O-RING,HERS,ST,,,311817,,W6050089-026,WORTH-TU,,2016-04-27,2022-11-01
16859,71000515346,91000020615,STEAM SEAL,HERS,ST,,,261017,,DWG T.505-330B/POS.901,WORTH-TU,,2016-04-27,2022-10-04
16860,71000515379,91000020618,SHIM,HERS,SET,,,261017,,W6047096-032,WORTH-TU,,2016-04-27,
16861,71000515395,91000020619,OIL SLINGER,HERS,ST,,,261017,,62-1469,WORTH-TU,,2016-04-27,
16862,71000515403,91000020620,OIL SLINGER,HERS,ST,,,261017,,W6055497-036,WORTH-TU,,2016-04-27,
16863,71000515411,91000020621,OIL SLINGER,HERS,ST,,,261017,,62-1490,WORTH-TU,,2016-04-27,
16864,71000515411,91000020622,OIL SLINGER,HERS,ST,,,261017,,DWG T.505-330B/POS.906,WORTH-TU,,2016-04-27,
16865,71000515429,91000020623,"SPACER, RING",HERS,ST,,,31162419,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16866,71000515437,91000020624,"SLIDE, GOVERNOR SPINDLE",HERS,ST,,,261017,,62-1505,WORTH-TU,,2016-04-27,
16867,71000515437,91000020625,"SLIDE, GOVERNOR SPINDLE",HERS,ST,,,261017,,DWG T.505-330B/POS.925,WORTH-TU,,2016-04-27,
16868,71000515452,91000020626,SPRING,HERS,ST,,,311619,,W6047096-016,WORTH-TU,,2016-04-27,
16869,71000515460,91000020627,SPRING,HERS,ST,,,311619,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16870,71000515486,91000020628,SPRING,HERS,ST,,,311619,,62-1526,WORTH-TU,,2016-04-27,
16871,71000515494,91000020629,SPRING,HERS,ST,,,311619,,621264,WORTH-TU,,2016-04-27,2019-05-14
16872,71000515528,91000020630,TESTER,HERS,ST,,,261017,,DWG T.505-330B/POS.918,WORTH-TU,,2016-04-27,2022-10-07
16873,71000515536,91000020631,"PIN, TRIP, ASSEMBLY",HERS,ST,,,311632,,DWG T.505-330B/POS.480,WORTH-TU,,2016-04-27,
16874,71000515544,91000020632,SPRING,HERS,ST,,,311619,,621532,WORTH-TU,,2016-04-27,2019-05-14
16875,71000515569,91000020633,VALVE ASSEMBLY,HERS,ST,,,261017,,62-1385,WORTH-TU,,2016-04-27,
16876,71000515593,91000020635,"LIGHT UNIT, EMERGENCY",HERS,ST,,,261017,,NOT AVAILABLE,WORTH-TU,,2016-04-27,2022-10-07
16877,71000515601,91000020636,VALVE,HERS,ST,,,401416,,NOT AVAILABLE,WORTH-TU,,2016-04-27,
16878,71000515635,91000020638,"WEIGHT, OVERSPEED, ASSEMBLY",HERS,ST,,,261017,,62-1524,WORTH-TU,,2016-04-27,
16879,71000515650,91000020639,"BEARING, JOURNAL ASSY",HERS,ST,,,311715,,82675-102,WORTH-TU,,2016-04-27,2019-05-14
16880,71000515676,91000020640,"GRATING, NONMETALLIC",HERS,ST,,,314119,,14-002,WORTH-TU,,2016-04-27,2022-11-01
16881,71000515692,91000020642,"SPINDLE, LOCK",HERS,ST,,,261017,,W91536-001,WORTH-TU,,2016-04-27,
16882,71000515700,91000020643,VALVE,HERS,SET,,,401416,,W143327-001,WORTH-TU,,2016-04-27,
16883,71000515718,91000020644,"EJECTOR, JET",HERS,ST,,,261017,,4MF24,WORTH-TU,,2016-04-27,
16884,71000515718,91000020645,"EJECTOR, JET",HERS,ST,,,261017,,DWG. SK-11108/SHEET 3,WORTH-TU,,2016-04-27,
16885,71000515726,91000020646,"EJECTOR, JET",HERS,ST,,,261017,,4X4G32,WORTH-TU,,2016-04-27,
16886,71000515726,91000020647,"EJECTOR, JET",HERS,ST,,,261017,,DWG. SK-11108/SHEET 1,WORTH-TU,,2016-04-27,
16887,71000515734,91000020648,"EJECTOR, JET",HERS,ST,,,261017,,1-1/2MF10,WORTH-TU,,2016-04-27,
16888,71000515734,91000020649,"EJECTOR, JET",HERS,ST,,,261017,,DWG. SK-11108/SHEET 2,WORTH-TU,,2016-04-27,
16889,71000515742,91000020650,"GEAR SET, BEVEL, MATCHED",HERS,SET,,,311717,,DWG.B-28948-A - 15032,WORTH-TU,,2016-04-27,2022-10-07
16890,71000515759,91000020651,"NOZZLE, TURBINE, TURBINE ENGINE",HERS,ST,,,231531,,B4-1-1/2MN-108X4,WORTH-TU,,2016-04-27,2022-11-01
16891,71000515767,91000020652,"NOZZLE, TURBINE, TURBINE ENGINE",HERS,ST,,,231531,,B4-4MN-108X2,WORTH-TU,,2016-04-27,2022-11-01
16892,71000515775,91000020653,"TRAP, STEAM",HERS,ST,,,261017,,FT15,SPIRAX,,2016-04-27,
16893,71000515783,91000020654,VALVE,HERS,ST,,,401416,,72-39-AAS,WORTH-TU,,2016-04-27,
16894,71000515791,91000020655,"BAFFLE,  OIL",HERS,ST,,,261017,,W120823-102,TURBODYN,,2016-04-27,
16895,71000515791,91500031156,"BAFFLE,  OIL",HERS,ST,,,261017,,120823 102,TURBODYN,,2017-12-13,
16896,71000515809,91000020656,"BAFFLE,  OIL",HERS,ST,,,261017,,77486-702,TURBODYN,,2016-04-27,
16897,71000515817,91000020657,"BAFFLE,  OIL",HERS,ST,,,261017,,113142-102,TURBODYN,,2016-04-27,
16898,71000515817,91000020658,"BAFFLE,  OIL",HERS,ST,,,261017,,W113142-102,TURBODYN,,2016-04-27,
16899,71000515817,91500031157,"BAFFLE,  OIL",HERS,ST,,,261017,,113142 102,TURBODYN,,2017-12-13,
16900,71000515833,91000020659,STRAINER,HERS,ST,,,261017,,NOT AVAILABLE,TURBODYN,,2016-04-27,
